#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
35377485,accessory,4,1,,1,1,,
35377493,core,3,2,1,1,,,
35377493,core,4,2,1,1,,,
35377495,accessory,3,1,1,1,,,
35377495,accessory,4,1,1,1,,,
35377499,accessory,1,1,,,,1,
35377499,accessory,2,1,,,,1,
35377499,accessory,3,1,,,,1,
35377500,core,1,2,,,1,,
35377500,core,2,2,,,1,,
35377500,core,4,2,,,1,,
35377501,core,1,2,,1,1,1,
35377503,core,1,2,,1,1,1,
35377506,core,1,2,,1,1,1,
35377507,accessory,1,1,,1,,1,
35377507,accessory,3,1,,1,,1,
35377511,accessory,1,1,,,,1,
35377511,accessory,2,1,,,,1,
35377511,accessory,3,1,,,,1,
35377513,core,1,2,,,1,,
35377513,core,2,2,,,1,,
35377513,core,4,2,,,1,,
35377518,core,1,2,,1,1,1,
35377521,accessory,1,1,,,1,,
35377521,accessory,2,1,,,1,,
35377521,accessory,4,1,,,1,,
35377523,core,1,2,,1,1,1,
35377528,accessory,1,1,,,,1,
35377528,accessory,2,1,,,,1,
35377528,accessory,3,1,,,,1,
35377538,core,1,2,,1,,1,
35377538,core,3,2,,1,,1,
35377550,accessory,4,2,1,2,1,,
35377551,accessory,1,1,,1,,,
35377551,accessory,3,1,,1,,,
35377551,accessory,4,1,,1,,,
35377555,accessory,1,1,,1,,,
35377555,accessory,3,1,,1,,,
35377555,accessory,4,1,,1,,,
35377556,accessory,1,1,,,1,1,
35377556,accessory,2,1,,,1,1,
35377573,accessory,2,1,1,,,,
35377573,accessory,3,1,1,,,,
35377573,accessory,4,1,1,,,,
35377580,accessory,1,1,,,1,,
35377580,accessory,2,1,,,1,,
35377580,accessory,4,1,,,1,,
35377587,accessory,1,2,,1,2,2,
35377598,core,4,2,1,1,1,,
35377607,accessory,1,1,,,1,,
35377607,accessory,2,1,,,1,,
35377607,accessory,4,1,,,1,,
35377614,accessory,1,1,,1,1,,
35377614,accessory,4,1,,1,1,,
35377618,accessory,2,1,1,,,,
35377618,accessory,3,1,1,,,,
35377618,accessory,4,1,1,,,,
35377619,accessory,1,1,,,1,1,
35377619,accessory,2,1,,,1,1,
35377621,accessory,2,2,1,,2,2,
35377624,accessory,1,1,,,1,1,
35377624,accessory,2,1,,,1,1,
35377626,accessory,1,1,,,1,1,
35377626,accessory,2,1,,,1,1,
35377631,accessory,1,1,,,1,,
35377631,accessory,2,1,,,1,,
35377631,accessory,4,1,,,1,,
35377634,accessory,2,1,1,,,,
35377634,accessory,3,1,1,,,,
35377634,accessory,4,1,1,,,,
35377637,accessory,1,1,,,1,1,
35377637,accessory,2,1,,,1,1,
35377638,core,1,2,,1,1,1,
35377639,accessory,1,1,,1,,1,
35377639,accessory,3,1,,1,,1,
35377641,core,2,2,1,,1,1,
35377643,accessory,2,1,1,,,,
35377643,accessory,3,1,1,,,,
35377643,accessory,4,1,1,,,,
35377647,accessory,1,1,,,1,,
35377647,accessory,2,1,,,1,,
35377647,accessory,4,1,,,1,,
35377653,accessory,1,1,,,1,,
35377653,accessory,2,1,,,1,,
35377653,accessory,4,1,,,1,,
35377674,core,1,3,,2,2,1,
35377675,accessory,2,1,1,,,,
35377675,accessory,3,1,1,,,,
35377675,accessory,4,1,1,,,,
35377676,accessory,1,1,,,1,,
35377676,accessory,2,1,,,1,,
35377676,accessory,4,1,,,1,,
35377677,accessory,2,1,1,,,,
35377677,accessory,3,1,1,,,,
35377677,accessory,4,1,1,,,,
35377678,accessory,1,2,,1,2,2,
35377679,accessory,1,1,,,1,,
35377679,accessory,2,1,,,1,,
35377679,accessory,4,1,,,1,,
35377682,accessory,1,1,,,,1,
35377682,accessory,2,1,,,,1,
35377682,accessory,3,1,,,,1,
35377683,accessory,1,1,,,1,1,
35377683,accessory,2,1,,,1,1,
35377687,accessory,1,1,,,,1,
35377687,accessory,2,1,,,,1,
35377687,accessory,3,1,,,,1,
35377688,accessory,1,1,,,1,,
35377688,accessory,2,1,,,1,,
35377688,accessory,4,1,,,1,,
35377694,accessory,1,1,,1,1,,
35377694,accessory,4,1,,1,1,,
35377695,accessory,1,1,,1,1,,
35377695,accessory,4,1,,1,1,,
35377700,accessory,1,1,,,1,,
35377700,accessory,2,1,,,1,,
35377700,accessory,4,1,,,1,,
35377708,accessory,1,2,,2,,1,
35377708,accessory,3,2,,2,,1,
35377718,core,1,2,,1,1,1,
35377722,accessory,1,1,,1,,,
35377722,accessory,3,1,,1,,,
35377722,accessory,4,1,,1,,,
35377737,accessory,1,1,,,1,,
35377737,accessory,2,1,,,1,,
35377737,accessory,4,1,,,1,,
35377739,accessory,2,1,1,,,,
35377739,accessory,3,1,1,,,,
35377739,accessory,4,1,1,,,,
35377742,accessory,1,1,,1,,1,
35377742,accessory,3,1,,1,,1,
35377746,core,2,2,1,,1,,
35377746,core,4,2,1,,1,,
35377748,accessory,1,1,,1,,1,
35377748,accessory,3,1,,1,,1,
35377750,accessory,1,1,,,,1,
35377750,accessory,2,1,,,,1,
35377750,accessory,3,1,,,,1,
35377754,accessory,1,1,,1,,,
35377754,accessory,3,1,,1,,,
35377754,accessory,4,1,,1,,,
35377758,accessory,1,1,,1,,,
35377758,accessory,3,1,,1,,,
35377758,accessory,4,1,,1,,,
35377764,accessory,1,1,,1,,1,
35377764,accessory,3,1,,1,,1,
35377766,accessory,1,1,,1,,,
35377766,accessory,3,1,,1,,,
35377766,accessory,4,1,,1,,,
35377767,accessory,1,1,,1,,,
35377767,accessory,3,1,,1,,,
35377767,accessory,4,1,,1,,,
35377769,accessory,1,1,,1,,1,
35377769,accessory,3,1,,1,,1,
35377771,accessory,1,3,,2,3,2,
35377772,accessory,1,1,,,1,,
35377772,accessory,2,1,,,1,,
35377772,accessory,4,1,,,1,,
35377773,accessory,2,1,1,,1,,
35377773,accessory,4,1,1,,1,,
35377774,accessory,2,1,1,,1,,
35377774,accessory,4,1,1,,1,,
35377775,accessory,1,1,,1,,,
35377775,accessory,3,1,,1,,,
35377775,accessory,4,1,,1,,,
35377776,accessory,3,1,1,1,,,
35377776,accessory,4,1,1,1,,,
35377780,accessory,1,1,,1,,1,
35377780,accessory,3,1,,1,,1,
35377785,accessory,2,2,1,,2,2,
35377786,accessory,1,1,,1,,1,
35377786,accessory,3,1,,1,,1,
35377787,accessory,1,1,,1,,,
35377787,accessory,3,1,,1,,,
35377787,accessory,4,1,,1,,,
35377789,accessory,1,1,,,1,,
35377789,accessory,2,1,,,1,,
35377789,accessory,4,1,,,1,,
35377793,accessory,1,1,,,1,,
35377793,accessory,2,1,,,1,,
35377793,accessory,4,1,,,1,,
35377794,accessory,2,1,1,,1,,
35377794,accessory,4,1,1,,1,,
35377805,accessory,1,1,,,1,,
35377805,accessory,2,1,,,1,,
35377805,accessory,4,1,,,1,,
35377806,accessory,1,1,,,,1,
35377806,accessory,2,1,,,,1,
35377806,accessory,3,1,,,,1,
35377807,accessory,2,1,1,,1,,
35377807,accessory,4,1,1,,1,,
35377809,accessory,3,2,1,2,,1,
35377811,accessory,1,1,,1,,,
35377811,accessory,3,1,,1,,,
35377811,accessory,4,1,,1,,,
35377813,accessory,3,1,1,1,,,
35377813,accessory,4,1,1,1,,,
35377816,core,2,2,1,,1,,
35377816,core,4,2,1,,1,,
35377819,accessory,2,1,1,,1,,
35377819,accessory,4,1,1,,1,,
35377822,core,2,2,1,,1,1,
35377826,accessory,1,1,,,,1,
35377826,accessory,2,1,,,,1,
35377826,accessory,3,1,,,,1,
35377832,accessory,1,2,,2,1,2,
35377836,accessory,1,1,,,1,,
35377836,accessory,2,1,,,1,,
35377836,accessory,4,1,,,1,,
35377838,accessory,2,8,7,,8,8,
35377839,accessory,1,1,,,1,1,
35377839,accessory,2,1,,,1,1,
35377843,core,1,2,,,1,,
35377843,core,2,2,,,1,,
35377843,core,4,2,,,1,,
35377844,accessory,1,1,,,1,,
35377844,accessory,2,1,,,1,,
35377844,accessory,4,1,,,1,,
35377845,accessory,1,1,,1,,,
35377845,accessory,3,1,,1,,,
35377845,accessory,4,1,,1,,,
35377846,accessory,1,1,,1,,,
35377846,accessory,3,1,,1,,,
35377846,accessory,4,1,,1,,,
35377860,accessory,1,1,,1,,1,
35377860,accessory,3,1,,1,,1,
35377869,accessory,1,1,,1,,,
35377869,accessory,3,1,,1,,,
35377869,accessory,4,1,,1,,,
35377870,accessory,2,1,1,,1,,
35377870,accessory,4,1,1,,1,,
35377872,accessory,1,1,,1,,1,
35377872,accessory,3,1,,1,,1,
35377890,accessory,1,1,,,1,,
35377890,accessory,2,1,,,1,,
35377890,accessory,4,1,,,1,,
35377903,accessory,1,1,,1,1,,
35377903,accessory,4,1,,1,1,,
35377904,accessory,1,1,,,1,,
35377904,accessory,2,1,,,1,,
35377904,accessory,4,1,,,1,,
35377909,accessory,1,1,,,1,,
35377909,accessory,2,1,,,1,,
35377909,accessory,4,1,,,1,,
35377912,accessory,1,1,,1,1,,
35377912,accessory,4,1,,1,1,,
35377916,accessory,1,1,,1,,1,
35377916,accessory,3,1,,1,,1,
35377936,accessory,1,1,,1,,,
35377936,accessory,3,1,,1,,,
35377936,accessory,4,1,,1,,,
35377948,accessory,1,1,,,1,,
35377948,accessory,2,1,,,1,,
35377948,accessory,4,1,,,1,,
35377949,accessory,1,1,,,1,,
35377949,accessory,2,1,,,1,,
35377949,accessory,4,1,,,1,,
35377950,accessory,2,2,1,,2,2,
35377952,accessory,1,1,,,1,,
35377952,accessory,2,1,,,1,,
35377952,accessory,4,1,,,1,,
35377953,accessory,2,1,1,,1,,
35377953,accessory,4,1,1,,1,,
35377956,accessory,1,1,,1,,1,
35377956,accessory,3,1,,1,,1,
35377962,accessory,1,1,,,1,,
35377962,accessory,2,1,,,1,,
35377962,accessory,4,1,,,1,,
35377967,core,4,2,1,1,1,,
35377968,accessory,1,1,,,,1,
35377968,accessory,2,1,,,,1,
35377968,accessory,3,1,,,,1,
35377971,accessory,1,1,,,1,,
35377971,accessory,2,1,,,1,,
35377971,accessory,4,1,,,1,,
35377977,accessory,1,1,,1,,1,
35377977,accessory,3,1,,1,,1,
35377978,accessory,1,1,,,1,1,
35377978,accessory,2,1,,,1,1,
35377989,core,2,2,1,,1,1,
35377990,accessory,1,1,,,,1,
35377990,accessory,2,1,,,,1,
35377990,accessory,3,1,,,,1,
35377991,accessory,1,1,,,1,,
35377991,accessory,2,1,,,1,,
35377991,accessory,4,1,,,1,,
35377993,accessory,1,1,,,1,1,
35377993,accessory,2,1,,,1,1,
35377997,core,4,2,1,1,1,,
35377998,accessory,3,2,2,1,,,
35377998,accessory,4,2,2,1,,,
35378004,accessory,1,1,,,1,,
35378004,accessory,2,1,,,1,,
35378004,accessory,4,1,,,1,,
35378005,accessory,2,1,1,,,,
35378005,accessory,3,1,1,,,,
35378005,accessory,4,1,1,,,,
35378006,accessory,1,1,,,,1,
35378006,accessory,2,1,,,,1,
35378006,accessory,3,1,,,,1,
35378013,accessory,1,1,,,1,1,
35378013,accessory,2,1,,,1,1,
35378022,accessory,1,1,,,1,1,
35378022,accessory,2,1,,,1,1,
35378025,accessory,1,1,,,,1,
35378025,accessory,2,1,,,,1,
35378025,accessory,3,1,,,,1,
35378026,accessory,1,1,,1,1,,
35378026,accessory,4,1,,1,1,,
35378038,core,4,3,2,2,1,,
35378039,accessory,2,1,1,,1,,
35378039,accessory,4,1,1,,1,,
35378040,accessory,2,1,1,,,1,
35378040,accessory,3,1,1,,,1,
35378050,accessory,1,1,,1,,1,
35378050,accessory,3,1,,1,,1,
35378052,accessory,1,1,,,,1,
35378052,accessory,2,1,,,,1,
35378052,accessory,3,1,,,,1,
35378056,accessory,3,2,1,2,,,
35378056,accessory,4,2,1,2,,,
35378057,accessory,1,1,,1,,1,
35378057,accessory,3,1,,1,,1,
35378060,accessory,1,1,,,1,,
35378060,accessory,2,1,,,1,,
35378060,accessory,4,1,,,1,,
35378061,accessory,2,1,1,,,,
35378061,accessory,3,1,1,,,,
35378061,accessory,4,1,1,,,,
35378075,accessory,1,1,,1,,1,
35378075,accessory,3,1,,1,,1,
35378076,accessory,1,1,,,1,1,
35378076,accessory,2,1,,,1,1,
35378079,accessory,3,2,1,2,,2,
35378081,core,3,2,1,1,,1,
35378082,accessory,1,2,,2,1,,
35378082,accessory,4,2,,2,1,,
35378087,accessory,1,1,,1,,1,
35378087,accessory,3,1,,1,,1,
35378088,accessory,1,1,,1,,1,
35378088,accessory,3,1,,1,,1,
35378094,accessory,1,1,,1,,1,
35378094,accessory,3,1,,1,,1,
35378095,core,1,3,,2,1,1,
35378106,accessory,1,1,,1,,1,
35378106,accessory,3,1,,1,,1,
35378109,core,2,3,1,,1,,
35378109,core,4,3,1,,1,,
35378116,accessory,1,1,,,,1,
35378116,accessory,2,1,,,,1,
35378116,accessory,3,1,,,,1,
35378123,accessory,1,1,,,1,1,
35378123,accessory,2,1,,,1,1,
35378124,accessory,1,1,,1,1,,
35378124,accessory,4,1,,1,1,,
35378125,accessory,2,3,2,,2,3,
35378127,accessory,2,1,1,,,,
35378127,accessory,3,1,1,,,,
35378127,accessory,4,1,1,,,,
35378139,accessory,1,1,,,1,,
35378139,accessory,2,1,,,1,,
35378139,accessory,4,1,,,1,,
35378140,accessory,1,1,,,1,,
35378140,accessory,2,1,,,1,,
35378140,accessory,4,1,,,1,,
35378153,accessory,1,1,,1,1,,
35378153,accessory,4,1,,1,1,,
35378160,accessory,1,1,,,1,1,
35378160,accessory,2,1,,,1,1,
35378161,accessory,1,1,,,1,1,
35378161,accessory,2,1,,,1,1,
35378163,accessory,1,3,,3,2,3,
35378165,accessory,1,1,,,,1,
35378165,accessory,2,1,,,,1,
35378165,accessory,3,1,,,,1,
35378179,accessory,1,1,,,1,1,
35378179,accessory,2,1,,,1,1,
35378191,accessory,1,1,,1,,1,
35378191,accessory,3,1,,1,,1,
35378202,accessory,1,1,,,,1,
35378202,accessory,2,1,,,,1,
35378202,accessory,3,1,,,,1,
35378204,accessory,1,1,,,1,,
35378204,accessory,2,1,,,1,,
35378204,accessory,4,1,,,1,,
35378205,accessory,1,1,,1,,1,
35378205,accessory,3,1,,1,,1,
35378207,accessory,1,1,,,1,1,
35378207,accessory,2,1,,,1,1,
35378216,core,1,2,,1,1,1,
35378217,accessory,1,1,,1,,1,
35378217,accessory,3,1,,1,,1,
35378220,accessory,1,1,,1,,1,
35378220,accessory,3,1,,1,,1,
35378221,accessory,2,1,1,,1,,
35378221,accessory,4,1,1,,1,,
35378228,accessory,1,1,,1,1,,
35378228,accessory,4,1,,1,1,,
35378233,accessory,1,1,,1,,1,
35378233,accessory,3,1,,1,,1,
35378234,accessory,1,2,,1,2,2,
35378240,core,1,2,,1,,1,
35378240,core,3,2,,1,,1,
35378242,accessory,1,2,,1,2,2,
35378250,accessory,3,1,1,1,,,
35378250,accessory,4,1,1,1,,,
35378252,accessory,1,1,,,1,1,
35378252,accessory,2,1,,,1,1,
35378253,core,1,2,,,1,1,
35378253,core,2,2,,,1,1,
35378255,accessory,1,1,,,1,,
35378255,accessory,2,1,,,1,,
35378255,accessory,4,1,,,1,,
35378259,accessory,2,2,2,,,,
35378259,accessory,3,2,2,,,,
35378259,accessory,4,2,2,,,,
35378260,core,1,2,,1,1,1,
35378263,accessory,1,1,,,1,,
35378263,accessory,2,1,,,1,,
35378263,accessory,4,1,,,1,,
35378264,accessory,2,1,1,,,,
35378264,accessory,3,1,1,,,,
35378264,accessory,4,1,1,,,,
35378265,accessory,2,1,1,,,,
35378265,accessory,3,1,1,,,,
35378265,accessory,4,1,1,,,,
35378269,accessory,1,1,,,,1,
35378269,accessory,2,1,,,,1,
35378269,accessory,3,1,,,,1,
35378272,accessory,1,1,,,1,,
35378272,accessory,2,1,,,1,,
35378272,accessory,4,1,,,1,,
35378281,accessory,1,2,,1,2,1,
35378283,accessory,1,1,,1,,1,
35378283,accessory,3,1,,1,,1,
35378285,core,1,2,,1,1,1,
35378286,core,1,2,,1,1,1,
35378291,accessory,1,1,,,,1,
35378291,accessory,2,1,,,,1,
35378291,accessory,3,1,,,,1,
35378292,accessory,2,1,1,,1,,
35378292,accessory,4,1,1,,1,,
35378294,accessory,1,1,,,,1,
35378294,accessory,2,1,,,,1,
35378294,accessory,3,1,,,,1,
35378295,accessory,1,1,,,,1,
35378295,accessory,2,1,,,,1,
35378295,accessory,3,1,,,,1,
35378300,accessory,1,1,,,,1,
35378300,accessory,2,1,,,,1,
35378300,accessory,3,1,,,,1,
35378308,accessory,3,3,3,3,,1,
35378313,accessory,1,1,,,,1,
35378313,accessory,2,1,,,,1,
35378313,accessory,3,1,,,,1,
35378322,accessory,1,1,,1,1,,
35378322,accessory,4,1,,1,1,,
35378326,accessory,1,1,,,,1,
35378326,accessory,2,1,,,,1,
35378326,accessory,3,1,,,,1,
35378327,accessory,1,1,,,,1,
35378327,accessory,2,1,,,,1,
35378327,accessory,3,1,,,,1,
35378334,accessory,2,2,2,,,1,
35378334,accessory,3,2,2,,,1,
35378335,accessory,1,1,,1,1,,
35378335,accessory,4,1,,1,1,,
35378336,accessory,2,1,1,,1,,
35378336,accessory,4,1,1,,1,,
35378342,accessory,1,1,,,,1,
35378342,accessory,2,1,,,,1,
35378342,accessory,3,1,,,,1,
35378353,accessory,1,2,,1,2,1,
35378374,accessory,1,1,,,,1,
35378374,accessory,2,1,,,,1,
35378374,accessory,3,1,,,,1,
35378384,accessory,1,1,,,1,,
35378384,accessory,2,1,,,1,,
35378384,accessory,4,1,,,1,,
35378388,core,2,2,1,,,,
35378388,core,3,2,1,,,,
35378388,core,4,2,1,,,,
35378395,accessory,3,2,1,1,,2,
35378418,accessory,2,1,1,,,1,
35378418,accessory,3,1,1,,,1,
35378421,accessory,1,1,,,1,1,
35378421,accessory,2,1,,,1,1,
35378441,accessory,1,2,,1,1,2,
35378442,accessory,2,1,1,,,,
35378442,accessory,3,1,1,,,,
35378442,accessory,4,1,1,,,,
35378443,accessory,2,1,1,,,1,
35378443,accessory,3,1,1,,,1,
35378451,accessory,1,1,,,1,,
35378451,accessory,2,1,,,1,,
35378451,accessory,4,1,,,1,,
35378455,accessory,2,1,1,,,,
35378455,accessory,3,1,1,,,,
35378455,accessory,4,1,1,,,,
35378467,core,1,3,,1,1,1,
35378468,accessory,2,1,1,,,,
35378468,accessory,3,1,1,,,,
35378468,accessory,4,1,1,,,,
35378470,accessory,1,1,,,,1,
35378470,accessory,2,1,,,,1,
35378470,accessory,3,1,,,,1,
35378478,accessory,1,1,,,,1,
35378478,accessory,2,1,,,,1,
35378478,accessory,3,1,,,,1,
35378479,accessory,1,1,,,1,,
35378479,accessory,2,1,,,1,,
35378479,accessory,4,1,,,1,,
35378481,accessory,1,1,,,1,,
35378481,accessory,2,1,,,1,,
35378481,accessory,4,1,,,1,,
35378482,accessory,1,3,,1,3,1,
35378488,core,3,2,1,1,,1,
35378495,accessory,1,2,,1,,2,
35378495,accessory,3,2,,1,,2,
35378497,accessory,1,1,,1,,,
35378497,accessory,3,1,,1,,,
35378497,accessory,4,1,,1,,,
35378500,accessory,1,1,,,1,1,
35378500,accessory,2,1,,,1,1,
35378501,accessory,2,1,1,,1,,
35378501,accessory,4,1,1,,1,,
35378504,accessory,1,1,,,,1,
35378504,accessory,2,1,,,,1,
35378504,accessory,3,1,,,,1,
35378508,accessory,1,1,,1,,1,
35378508,accessory,3,1,,1,,1,
35378509,accessory,2,1,1,,1,,
35378509,accessory,4,1,1,,1,,
35378512,accessory,1,1,,,,1,
35378512,accessory,2,1,,,,1,
35378512,accessory,3,1,,,,1,
35378513,accessory,1,1,,,,1,
35378513,accessory,2,1,,,,1,
35378513,accessory,3,1,,,,1,
35378521,accessory,1,1,,,1,1,
35378521,accessory,2,1,,,1,1,
35378523,accessory,1,1,,,1,,
35378523,accessory,2,1,,,1,,
35378523,accessory,4,1,,,1,,
35378532,accessory,1,1,,,1,1,
35378532,accessory,2,1,,,1,1,
35378539,core,4,2,1,1,1,,
35378540,accessory,1,1,,,,1,
35378540,accessory,2,1,,,,1,
35378540,accessory,3,1,,,,1,
35378542,accessory,2,2,1,,1,2,
35378543,accessory,1,1,,,,1,
35378543,accessory,2,1,,,,1,
35378543,accessory,3,1,,,,1,
35378544,accessory,2,1,1,,,,
35378544,accessory,3,1,1,,,,
35378544,accessory,4,1,1,,,,
35378545,accessory,3,1,1,1,,,
35378545,accessory,4,1,1,1,,,
35378546,accessory,2,1,1,,1,,
35378546,accessory,4,1,1,,1,,
35378551,accessory,1,1,,1,,1,
35378551,accessory,3,1,,1,,1,
35378561,accessory,1,1,,1,,1,
35378561,accessory,3,1,,1,,1,
35378562,accessory,2,1,1,,1,,
35378562,accessory,4,1,1,,1,,
35378566,accessory,1,1,,,1,,
35378566,accessory,2,1,,,1,,
35378566,accessory,4,1,,,1,,
35378568,accessory,1,1,,,1,,
35378568,accessory,2,1,,,1,,
35378568,accessory,4,1,,,1,,
35378574,accessory,1,1,,,1,1,
35378574,accessory,2,1,,,1,1,
35378577,accessory,1,1,,,1,,
35378577,accessory,2,1,,,1,,
35378577,accessory,4,1,,,1,,
35378586,accessory,1,1,,,1,,
35378586,accessory,2,1,,,1,,
35378586,accessory,4,1,,,1,,
35378588,accessory,1,1,,,1,1,
35378588,accessory,2,1,,,1,1,
35378596,accessory,1,1,,,1,,
35378596,accessory,2,1,,,1,,
35378596,accessory,4,1,,,1,,
35378598,core,1,2,,1,1,1,
35378603,accessory,1,1,,1,,,
35378603,accessory,3,1,,1,,,
35378603,accessory,4,1,,1,,,
35378614,accessory,1,1,,1,1,,
35378614,accessory,4,1,,1,1,,
35378618,accessory,1,1,,1,,1,
35378618,accessory,3,1,,1,,1,
35378628,core,1,2,,1,1,1,
35378635,core,1,3,,2,2,2,
35378640,accessory,1,2,,1,2,2,
35378649,accessory,1,1,,,1,1,
35378649,accessory,2,1,,,1,1,
35378653,accessory,2,1,1,,,,
35378653,accessory,3,1,1,,,,
35378653,accessory,4,1,1,,,,
35378654,accessory,1,1,,1,1,,
35378654,accessory,4,1,,1,1,,
35378664,accessory,1,1,,,1,1,
35378664,accessory,2,1,,,1,1,
35378673,accessory,1,2,,2,1,2,
35378674,accessory,2,2,1,,1,2,
35378680,accessory,1,1,,,1,,
35378680,accessory,2,1,,,1,,
35378680,accessory,4,1,,,1,,
35378681,accessory,4,2,2,2,1,,
35378682,accessory,3,1,1,1,,,
35378682,accessory,4,1,1,1,,,
35378683,accessory,1,1,,1,,1,
35378683,accessory,3,1,,1,,1,
35378689,accessory,2,1,1,,,,
35378689,accessory,3,1,1,,,,
35378689,accessory,4,1,1,,,,
35378692,accessory,1,1,,,1,1,
35378692,accessory,2,1,,,1,1,
35378693,accessory,1,1,,,1,1,
35378693,accessory,2,1,,,1,1,
35378698,accessory,3,2,2,2,,1,
35378699,accessory,1,1,,1,1,,
35378699,accessory,4,1,,1,1,,
35378703,accessory,4,2,1,2,2,,
35378706,accessory,1,1,,,1,1,
35378706,accessory,2,1,,,1,1,
35378712,accessory,1,2,,1,2,1,
35378713,accessory,1,1,,1,1,,
35378713,accessory,4,1,,1,1,,
35378721,accessory,1,1,,,1,,
35378721,accessory,2,1,,,1,,
35378721,accessory,4,1,,,1,,
35378722,accessory,2,1,1,,1,,
35378722,accessory,4,1,1,,1,,
35378733,accessory,1,1,,1,,1,
35378733,accessory,3,1,,1,,1,
35378734,accessory,1,1,,,1,,
35378734,accessory,2,1,,,1,,
35378734,accessory,4,1,,,1,,
35378740,accessory,2,1,1,,,,
35378740,accessory,3,1,1,,,,
35378740,accessory,4,1,1,,,,
35378741,accessory,1,1,,1,,1,
35378741,accessory,3,1,,1,,1,
35378749,accessory,1,1,,,1,1,
35378749,accessory,2,1,,,1,1,
35378759,accessory,1,1,,,1,,
35378759,accessory,2,1,,,1,,
35378759,accessory,4,1,,,1,,
35378760,accessory,2,1,1,,1,,
35378760,accessory,4,1,1,,1,,
35378762,accessory,1,1,,1,,,
35378762,accessory,3,1,,1,,,
35378762,accessory,4,1,,1,,,
35378771,accessory,1,1,,1,,1,
35378771,accessory,3,1,,1,,1,
35378787,accessory,1,1,,1,,,
35378787,accessory,3,1,,1,,,
35378787,accessory,4,1,,1,,,
35378792,accessory,1,1,,,1,1,
35378792,accessory,2,1,,,1,1,
35378793,accessory,1,1,,1,,1,
35378793,accessory,3,1,,1,,1,
35378794,accessory,2,1,1,,1,,
35378794,accessory,4,1,1,,1,,
35378808,accessory,1,1,,,1,1,
35378808,accessory,2,1,,,1,1,
35378812,accessory,1,1,,,1,,
35378812,accessory,2,1,,,1,,
35378812,accessory,4,1,,,1,,
35378818,accessory,1,1,,,1,,
35378818,accessory,2,1,,,1,,
35378818,accessory,4,1,,,1,,
35378827,accessory,1,1,,,,1,
35378827,accessory,2,1,,,,1,
35378827,accessory,3,1,,,,1,
35378828,accessory,2,1,1,,,,
35378828,accessory,3,1,1,,,,
35378828,accessory,4,1,1,,,,
35378833,accessory,1,2,,1,2,1,
35378835,accessory,1,1,,,1,,
35378835,accessory,2,1,,,1,,
35378835,accessory,4,1,,,1,,
35378845,accessory,3,5,4,4,,5,
35378846,accessory,1,3,,2,2,3,
35378847,accessory,2,2,1,,1,2,
35378848,accessory,3,2,2,1,,2,
35378855,accessory,1,1,,1,,,
35378855,accessory,3,1,,1,,,
35378855,accessory,4,1,,1,,,
35378862,accessory,1,1,,,,1,
35378862,accessory,2,1,,,,1,
35378862,accessory,3,1,,,,1,
35378877,accessory,1,1,,,1,,
35378877,accessory,2,1,,,1,,
35378877,accessory,4,1,,,1,,
35378878,accessory,1,1,,,1,1,
35378878,accessory,2,1,,,1,1,
35378881,accessory,1,1,,1,,1,
35378881,accessory,3,1,,1,,1,
35378888,accessory,3,2,1,1,,2,
35378892,accessory,3,2,1,2,,2,
35378893,accessory,1,1,,,1,,
35378893,accessory,2,1,,,1,,
35378893,accessory,4,1,,,1,,
35378900,accessory,1,1,,1,,1,
35378900,accessory,3,1,,1,,1,
35378904,accessory,1,1,,,1,,
35378904,accessory,2,1,,,1,,
35378904,accessory,4,1,,,1,,
35378905,accessory,1,1,,,1,,
35378905,accessory,2,1,,,1,,
35378905,accessory,4,1,,,1,,
35378915,accessory,1,1,,1,1,,
35378915,accessory,4,1,,1,1,,
35378920,accessory,2,1,1,,,1,
35378920,accessory,3,1,1,,,1,
35378921,accessory,2,1,1,,1,,
35378921,accessory,4,1,1,,1,,
35378925,accessory,1,1,,,1,1,
35378925,accessory,2,1,,,1,1,
35378928,core,1,2,,,1,,
35378928,core,2,2,,,1,,
35378928,core,4,2,,,1,,
35378945,accessory,1,1,,1,1,,
35378945,accessory,4,1,,1,1,,
35378947,accessory,1,1,,,1,1,
35378947,accessory,2,1,,,1,1,
35378953,accessory,1,1,,,1,1,
35378953,accessory,2,1,,,1,1,
35378956,accessory,2,1,1,,,,
35378956,accessory,3,1,1,,,,
35378956,accessory,4,1,1,,,,
35378959,accessory,1,1,,,1,1,
35378959,accessory,2,1,,,1,1,
35378966,accessory,2,1,1,,,1,
35378966,accessory,3,1,1,,,1,
35378967,accessory,1,2,,1,2,2,
35378970,core,2,2,1,,1,1,
35378971,accessory,2,1,1,,,,
35378971,accessory,3,1,1,,,,
35378971,accessory,4,1,1,,,,
35378972,accessory,2,1,1,,,,
35378972,accessory,3,1,1,,,,
35378972,accessory,4,1,1,,,,
35378973,accessory,1,1,,1,,1,
35378973,accessory,3,1,,1,,1,
35378979,accessory,1,1,,1,,1,
35378979,accessory,3,1,,1,,1,
35378983,accessory,1,1,,,1,1,
35378983,accessory,2,1,,,1,1,
35378984,accessory,1,1,,,1,1,
35378984,accessory,2,1,,,1,1,
35378986,accessory,1,1,,1,1,,
